"","cluster","plot","tree_dbh","tree_height","plot_id","H","temp","h1","h2","h3","imputed","id1","id2"
"173","12","B",10.5,NA,"12_B",NA,"1",10.1281071997305,11.9755852885044,9.5852007308235,TRUE,10,3
"174","12","B",11.1,NA,"12_B",NA,"1",10.6450492802956,12.5110768530334,10.1069570913173,TRUE,10,3
"175","12","B",14.8,NA,"12_B",NA,"1",13.5412853100224,15.4023338958096,13.0882751865822,TRUE,10,3
"176","12","B",20.6,NA,"12_B",NA,"1",17.1820311914738,18.8142624817257,16.9666233785915,TRUE,10,3
"177","12","B",22.1,NA,"12_B",NA,"1",17.9754903633562,19.5296358785001,17.8300790647796,TRUE,10,3
"178","12","B",27.3,NA,"12_B",NA,"1",20.3561510231852,21.6224263073325,20.4582147149169,TRUE,10,3
"179","12","B",32.8,NA,"12_B",NA,"1",22.3781806557096,23.3418600700863,22.7333793301224,TRUE,10,3
"180","12","C",1.5,NA,"12_C",NA,"1",5.19422789231643,2.08686870531778,1.74023026656092,TRUE,11,3
"181","12","C",2.1,NA,"12_C",NA,"1",7.0201676116992,2.67253294361326,2.0963689791459,TRUE,11,3
"182","12","C",2.5,NA,"12_C",NA,"1",8.12915983448481,3.10624275879858,2.37174996888219,TRUE,11,3
"183","12","C",3.1,NA,"12_C",NA,"1",9.62232848218456,3.79729058729672,2.82860898752208,TRUE,11,3
"184","12","C",3.8,NA,"12_C",NA,"1",11.1276075476596,4.63732100821523,3.41129077455577,TRUE,11,3
"185","12","C",4.2,NA,"12_C",NA,"1",11.8875942315385,5.12403068369064,3.7617365072319,TRUE,11,3
"186","12","C",5,NA,"12_C",NA,"1",13.2233555360499,6.09604283658218,4.48837350612379,TRUE,11,3
"187","12","C",6,NA,"12_C",NA,"1",14.610971046293,7.28625989116768,5.42470841334684,TRUE,11,3
"188","12","C",7.4,NA,"12_C",NA,"1",16.1591915076016,8.87238512869246,6.74910043492162,TRUE,11,3
"189","12","C",7.8,NA,"12_C",NA,"1",16.5355943189591,9.30517814952298,7.12533612750147,TRUE,11,3
"190","12","C",10,NA,"12_C",NA,"1",18.2252314743566,11.5136937216839,9.14278255676482,TRUE,11,3
"191","12","C",12.3,NA,"12_C",NA,"1",19.5052400698247,13.5231931671713,11.1190407672502,TRUE,11,3
"192","12","C",13.2,NA,"12_C",NA,"1",19.9126611895747,14.2336505267119,11.8497565554964,TRUE,11,3
"193","12","C",14.8,NA,"12_C",NA,"1",20.5401140476873,15.4023338958096,13.0882751865822,TRUE,11,3
"194","12","C",16.8,NA,"12_C",NA,"1",21.1877617034606,16.7114194877923,14.5298058526229,TRUE,11,3
"195","12","C",20.3,NA,"12_C",NA,"1",22.06266362855,18.6640888178685,16.7875995250852,TRUE,11,3
"196","12","C",21.1,NA,"12_C",NA,"1",22.2280849662522,19.0591606559465,17.2602310629389,TRUE,11,3
"197","12","C",21.9,NA,"12_C",NA,"1",22.383192652228,19.4375351563339,17.7179235628457,TRUE,11,3
"198","12","C",22.4,NA,"12_C",NA,"1",22.4753166143586,19.6659772402543,17.9966472121182,TRUE,11,3
"199","12","C",25.2,NA,"12_C",NA,"1",22.9323903226688,20.8418161946956,19.4599875566356,TRUE,11,3
"200","12","C",26.5,NA,"12_C",NA,"1",23.1158221693323,21.3343226425176,20.0872927431858,TRUE,11,3
"201","12","C",26.7,NA,"12_C",NA,"1",23.1426509132287,21.4073814467381,20.1810754734312,TRUE,11,3
"202","12","C",29.5,NA,"12_C",NA,"1",23.4843245350729,22.3613568908166,21.4230170707876,TRUE,11,3
"203","12","C",35.3,NA,"12_C",NA,"1",24.0359945084213,23.9984409615685,23.6302587248077,TRUE,11,3
"204","12","D",1.1,NA,"12_D",NA,"1",1.47315432453387,1.75917708469004,1.55020600788915,TRUE,12,3
"205","12","D",1.3,NA,"12_D",NA,"1",1.53673565046861,1.91540766731208,1.63986667453281,TRUE,12,3
"206","12","D",1.4,NA,"12_D",NA,"1",1.57166542599227,1.9993743352759,1.68877223094453,TRUE,12,3
"207","12","D",1.4,NA,"12_D",NA,"1",1.57166542599227,1.9993743352759,1.68877223094453,TRUE,12,3
"208","12","D",1.4,NA,"12_D",NA,"1",1.57166542599227,1.9993743352759,1.68877223094453,TRUE,12,3
"209","12","D",1.7,NA,"12_D",NA,"1",1.68817223159349,2.27142437608831,1.85034144065588,TRUE,12,3
"210","12","D",2.2,NA,"12_D",NA,"1",1.91756892748771,2.77832530758568,2.16268221230329,TRUE,12,3
"211","12","D",2.8,NA,"12_D",NA,"1",2.24220592225014,3.44699228738927,2.59436270273709,TRUE,12,3
"212","12","D",2.8,NA,"12_D",NA,"1",2.24220592225014,3.44699228738927,2.59436270273709,TRUE,12,3
"213","12","D",2.8,NA,"12_D",NA,"1",2.24220592225014,3.44699228738927,2.59436270273709,TRUE,12,3
"214","12","D",4.5,NA,"12_D",NA,"1",3.37265319682301,5.4894875202727,4.03082058909555,TRUE,12,3
"215","12","D",4.7,NA,"12_D",NA,"1",3.5204970686305,5.73267126024144,4.21264097682794,TRUE,12,3
"216","12","D",5.8,NA,"12_D",NA,"1",4.37025536090715,7.05144597774994,5.23601804341707,TRUE,12,3
"217","12","D",10.5,NA,"12_D",NA,"1",8.2715570007629,11.9755852885044,9.5852007308235,TRUE,12,3
"218","12","D",12.1,NA,"12_D",NA,"1",9.58548732169722,13.3597800541356,10.9533360814942,TRUE,12,3
"219","12","D",12.4,NA,"12_D",NA,"1",9.82791535205678,13.6041311541808,11.2014415327059,TRUE,12,3
"220","12","D",12.4,NA,"12_D",NA,"1",9.82791535205678,13.6041311541808,11.2014415327059,TRUE,12,3
"221","12","D",13.2,NA,"12_D",NA,"1",10.4673046427936,14.2336505267119,11.8497565554964,TRUE,12,3
"222","12","D",13.3,NA,"12_D",NA,"1",10.5464681873405,14.3101448530716,11.9294313634931,TRUE,12,3
"223","12","D",15.8,NA,"12_D",NA,"1",12.4655446952434,16.0765686329108,13.823542839122,TRUE,12,3
"224","12","D",20,NA,"12_D",NA,"1",15.4111466851196,18.5114202280865,16.6063940449587,TRUE,12,3
"225","12","D",20.6,NA,"12_D",NA,"1",15.8031772826376,18.8142624817257,16.9666233785915,TRUE,12,3
"226","12","D",21.2,NA,"12_D",NA,"1",16.1881880533645,19.1073498833626,17.3182478905998,TRUE,12,3
"227","12","D",21.3,NA,"12_D",NA,"1",16.2516802435961,19.1552802764407,17.3760324227498,TRUE,12,3
"228","12","D",22.4,NA,"12_D",NA,"1",16.9375196034279,19.6659772402543,17.9966472121182,TRUE,12,3
"229","12","D",22.9,NA,"12_D",NA,"1",17.2417524714279,19.8885050201135,18.2698925937084,TRUE,12,3
"230","12","D",23.4,NA,"12_D",NA,"1",17.5413782808293,20.1053335886867,18.5377934151313,TRUE,12,3
"231","12","D",23.8,NA,"12_D",NA,"1",17.7778059790051,20.2748315118872,18.7483543315754,TRUE,12,3
"232","12","D",24.8,NA,"12_D",NA,"1",18.3563867321245,20.6838499584403,19.2605908296359,TRUE,12,3
"233","12","D",24.8,NA,"12_D",NA,"1",18.3563867321245,20.6838499584403,19.2605908296359,TRUE,12,3
"234","12","D",25,NA,"12_D",NA,"1",18.4699972375105,20.7632245569628,19.3606740179383,TRUE,12,3
"235","12","D",25.5,NA,"12_D",NA,"1",18.7510080905759,20.9582597324156,19.6075316760527,TRUE,12,3
"236","12","D",26.8,NA,"12_D",NA,"1",19.461915914079,21.4436496574387,20.2277015593959,TRUE,12,3
